"created_at","full_text","username"
Sun Jun 02 14:24:20 +0000 2024,"Shin Tae-Yong mengeluhkan beberapa hal termasuk kurang bagusnya sentuhan dan komunikasi pemain timnas Indonesia di pertandingan menghadapi Tanzania: Saya akan mengevaluasi performa para pemain di laga tadi termasuk soal sentuhan bola yang kurang dan komunikasi juga. Memang https://t.co/Kn9Jde72h7","gilabola_ina"
Mon Jun 03 10:52:16 +0000 2024,"PDIP Kritik PSSI Soal Naturalisasi Minta Komposisi Timnas Indonesia Diisi 60 Persen Pemain Nasional https://t.co/1y5VdQbfuZ #News","liputan6dotcom"
Mon Jun 03 12:58:45 +0000 2024,"@UpdateBolabola Sacha gak join karena gabungnya belakangan jadi telat daftar. Semangattt menolak menyerah Timnas Indonesia U-20 ","_cofaith"
Mon Jun 03 12:03:43 +0000 2024,"@registaco Jangan membiasakan untuk memprioritaskan pemain tertentu dengan adanya aturan seperti itu pemain Lokal akan merasa aman dan tidak berkembang dan akhirnya akan memberi batasan pada pelatih biarkan timnas di isi pemain terbaik yang penting berkew","RizaAnwari17"
Sat Mar 30 09:46:58 +0000 2024,"Dear E Terima kasih sudah mempersatukan fans MU Arsenal barca madrid Persija Persib persebaya timnas Indonesia dan semua fans di tanah air yg ga mungkin disebutin semua di ranah X belum termasuk designer + customer. Itu semua karena punya satu public enemy baru","panjiraden"
Mon Jun 03 11:27:57 +0000 2024,"@tariktothesea Tapi semua orang punya hak mendukung timnas indonesia kok","garrokotsu"
Mon Jun 03 17:45:21 +0000 2024,"Starting XI Jerman vs Ukraina. Seperti prediksi GroÃŸ dan Anton masuk di posisi Kroos dan RÃ¼diger. Neuer menjalani laga pertamanya bersama timnas sejak Piala Dunia 2022. Para pemain yang berlaga di final Liga Champions belum masuk DSP. Mereka akan digantikan Reitz dan Gruda. https://t.co/EkArVB7Bd3","SpieltagIndo"
Mon Jun 03 23:38:16 +0000 2024,"Jay Idzes ikut serta mengantarkan Venezia promosi ke Serie A. Berikut ini statistik lengkap bek Timnas Indonesia itu bersama Lagunari selama semusim. https://t.co/WIlOy2wM2Q","detiksport"
Mon Jun 03 09:17:15 +0000 2024,"@CNNIndonesia Bapak ini habis bangun tidur apa gmn. Itu kan timnas kan pemain nasional indonesia semua","LucidOrient"
Mon Jun 03 15:18:55 +0000 2024,"@anotherjebyy @rafaelstruick @TimnasIndonesia iyaa ga ada. waktu itu tweet staff pssi lewat di timelineku kata dia rafa ga ada twitter","melbbound"
Mon Jun 03 10:34:07 +0000 2024,"@UpdateBolabola Trus lempar opini nasional non nasional padahal semua pemain timnas itu KTP nya ya Indonesia paspor nya Indonesia trus yg non nasional tu sebelah mananya","voneastjava"
Thu May 02 18:16:11 +0000 2024," RESMI : Timnas Indonesia U23 harus menjalani laga play off menghadapi Guinea U23 demi memperebutkan 1 tiket terakhir ke Olimpiade 2024. Catat : ï¸ Jumat 10 Mei â° 00.00 WIB ï¸ Clairefontaine Prancis One Last Dance.. ","idextratime"
Mon Jun 03 15:19:50 +0000 2024,"@rafaelstruick @TimnasIndonesia plis siapapun ss ini akun trs igsin tag rafa bilang kalo ada akun ACT LIKE HIM di x. kayanya kalo bkn rafanya sendiri yg infoin di ig pasti ni org kaga bakal nyadar trs2an ngefaker gini","ailoveview"
Mon Jun 03 12:34:14 +0000 2024,"@InfosuporterID Anggota DPR gak bisa membedakan antara pemain keturunan dan pemain naturalisasi... yg memperkuat timnas Indonesia sekarang 100% punya darah Indonesia bukan spt Cristian Gonzalez yg berdarah Chili &amp",""
Mon Jun 03 09:30:00 +0000 2024,"Meski sempat disebut akan memperpanjang kontrak pelatih kepala Timnas Indonesia Shin Tae Yong masih belum menandatangani perpanjangan kontrak secara resmi. Meski demikian ia menegaskan akan memperpanjang kontrak sampai 2027. https://t.co/ns6OyEQkD6 https://t.co/NIKEKZ52sa","CNNIDdaily"
Mon Jun 03 11:14:06 +0000 2024,"4 Pemain Profesional Keroyok Wasit di Piala Bupati Semarang Termasuk Eks Timnas Indonesia https://t.co/KzarDXPmYp https://t.co/UJ9DeaQVVA","Bisniscom"
Mon Jun 03 16:45:36 +0000 2024,"Salah satu calon pemain naturalisasi Calvin Verdonk menyampaikan tujuannya menjadi warga negara Indonesia (WNI) ketika mengikuti rapat dengan Komisi III DPR-RI. #Indonesia #TimnasIndonesia https://t.co/aQwgqINwpB","GOAL_ID"
Sun Jun 02 20:49:53 +0000 2024,"RESMI: Jay Idzes akan bermain di Serie A musim depan! ðŸ‡®ðŸ‡© Idzes dan klubnya Venezia pastikan promosi ke Serie A setelah berhasil tumbangkan Cremonese dilaga Play-Off Serie B. satu pemain Timnas bermain dilevel paling tinggi Italia. Congrats Idzes! #beINSerieA https://t.co/Ys9QhALSLg","beINSPORTSid"
Mon Jun 03 08:34:24 +0000 2024,"Anggota Komisi X Minta Timnas Diisi 60 Persen Pemain Nasional https://t.co/I6GnyjRjSN","CNNIndonesia"
Fri Apr 19 09:15:55 +0000 2024,"Timnas Indonesia junior pernah mempekerjakan seorang kondektur bus dan pemilik toko kelontong sbg dokter tim. Selama 11 tahun si kondektur sukses menyamar sbg dokter tim sepak bola (klub2 elite dan timnas). Penyamaran sang dokter gadungan pertama kali terbongkar di Twitter.","ainurohman"
Sun Apr 28 14:36:35 +0000 2024,"Pak ini laga sepakbola antar Timnas Negara pak bukan Perang antara Indonesia vs Uzbek. Ga perlu Tentara dan Polisi turun tangan ","MafiaWasit"
Fri May 10 02:38:52 +0000 2024," untuk teman-teman Extra Time Indonesia kami menghimbau secara keras untuk tidak melakukan serangan rasisme di akun media sosial Federasi Sepak Bola Guinea ataupun di akun para pemain timnas Guinea U-23 dan di platform manapun. SAY NO TO RACISM! ","idextratime"
Wed May 08 16:02:39 +0000 2024,"ELKAN BAGGOTT RESMI DIPASTIKAN ABSEN MEMBELA TIMNAS INDONESIA U-23 VS. GUINEA SAMA KAYA JUSTIN HUBNER? #Blibli @bliblidotcom","idextratime"
Mon Jun 03 13:54:09 +0000 2024,"Menpora Upayakan GBK Siap saat Timnas Indonesia Lawan Irak dan Filipina di Kualifikasi Piala Dunia 2026 https://t.co/ipBR7OUoLt #Bola","liputan6dotcom"
Mon Jun 03 11:14:05 +0000 2024,"Nah iya. Pemain timnas ya pemain nasional. Siapapun yg berpaspor Indonesia.","SerieA_Lawas"
Mon Jun 03 15:36:01 +0000 2024,"Timnas Indonesia selalu mencetak gol dalam empat laga Kualifikasi Piala Dunia 2026. Berikut daftar pencetak golnya. https://t.co/zkWwKew9TX","detiksport"
Mon Jun 03 03:36:06 +0000 2024,"Elkan Baggott Pensiun dari Timnas Indonesia Usai Disindir Erick Thohir? https://t.co/P0OwQem0pS","VIVAbola"
Mon Jun 03 11:15:19 +0000 2024,"@InfosuporterID Sudahlah kalian di @DPR_RI kalau sdh pegang paspor Indonesia artinya dia WNI ga perlu dilihat darimana asal usulnya. Kebutuhan timnas utk terbang tinggi saat ini belum bisa dicover pemain2 yg kalian sebut non-naturalisasi . Jangan masuk ra","wahju_wibowo"
Mon Jun 03 16:14:34 +0000 2024,"Penyebab Sacha Deighton Satu-satunya Pemain Keturunan yang Gagal Perkuat Timnas Indonesia U-20 di Toulon Cup 2024 https://t.co/KFyEMpncy1","okezonenews"
Mon Jun 03 12:12:26 +0000 2024,"@Hipokimia_ @InfosuporterID Loh aku ae asline yo pingin pemain asli kelahiran Indonesia sing ngisi skuad timnas. Tp sayang e kui ora iso sek akeh pemain sing ra cetho. Sdgkan tuntutan prestasi mayan tinggi. Westalah naturalisasi sek ra pp. Mereka ttep sed","varietaslokal"
Mon Jun 03 09:40:03 +0000 2024,"Adu Mahal Calvin Verdonk Vs Jens Raven 2 Calon Pemain Naturalisasi Timnas Indonesia Teranyar https://t.co/99kUqmccG5 #Bisnis","liputan6dotcom"
Mon Jun 03 11:50:18 +0000 2024,"@gilabola_ina Kebanyakan dicekokin indo pride sm gerbongnya towel nih. Pemain timnas titipan.. Kenapa sih Selalu dikotomikan pemain selalu dibeda bedakan padahal mereka yg maen udah sama sama WNI lho bela negara yg sama INDONESIA ","jelajah_bola"
Mon Jun 03 09:51:58 +0000 2024,"Sekjen PSSI Tepis Isu Pemain Naturalisasi Timnas Indonesia Dapat Bayaran https://t.co/yWbjbBNhB9","okezonenews"
Mon Jun 03 15:50:34 +0000 2024,"Bukan Cuma main di Timnas Indonesia Ini Target Calvin Verdonk Jadi WNI https://t.co/H58PXcIbfL","VIVAbola"
Mon Jun 03 00:30:34 +0000 2024,"Malik Risaldi Debut di Timnas Indonesia: Saya Belum Puas https://t.co/qyGk38Fipp","CNNIndonesia"
Mon Jun 03 10:04:08 +0000 2024,"Naturalisasi Disetujui Komisi X dan III DPR RI Calvin Verdonk Berpeluang Bela Timnas Indonesia Lawan Filipina https://t.co/kWFqBxz5xf #Bola","liputan6dotcom"
Mon Jun 03 08:58:59 +0000 2024,"Jadwal Timnas Indonesia vs Timnas Irak di Kualifikasi Piala Dunia 2026 pekan ini bisa disimak di sini. Skuad Garuda bisa memastikan tiket ke babak berikutnya? https://t.co/36EIcGV9kC","detikcom"
Mon Jun 03 15:09:34 +0000 2024,"Pemain Timnas Indonesia Punya Sepatu Berteknologi Khusus Untuk Pemulihan https://t.co/CTJi39Ku4Q","VIVAbola"
Mon Jun 03 13:07:29 +0000 2024,"@Zitny020592 @Goldmind_82 Gae kedalaman skuad om.. akeh turnamen (piala indonesia piala presiden Champion asia) musim depan. Ernando sering ke timnas.","tan_johny"
Sun Jun 02 14:44:06 +0000 2024,"STY Ungkap Alasan Panggil Malik Risaldi dan Dimas Drajad ke Timnas Indonesia https://t.co/ovPvmrgEP5 #beritasatu #news #berita","Beritasatu"
Mon Jun 03 13:34:28 +0000 2024,"Timnas Indonesia akan melawan Timnas Irak dalam lanjutan Kualifikasi Piala Dunia 2026. Skuad Garuda mempunyai modal bagus menatap laga itu. https://t.co/MID0CCbeUm","detiksport"
Mon Jun 03 10:28:09 +0000 2024,"Beberapa pemain Liga 1 berlabel timnas Indonesia terlihat mengikuti tarkam yang berujung ricuh. Bayu Pradana tak terima kena kartu merah dan melakukan protes hingga pemukulan kepada wasit. Bagus Kahfi dan Bagas Kaffa ikut terlibat? https://t.co/hpem030e90","BolaSportcom"
Sun Jun 02 21:04:13 +0000 2024,"Timnas Indonesia Hanya Imbang Lawan Tanzania STY Tak Resah https://t.co/QmzYMLhSjf #beritasatu #news #berita","Beritasatu"
Mon Jun 03 14:49:34 +0000 2024,"Daftar Pemain Timnas U-20 Indonesia untuk Toulon Cup 2024: Tak Ada Sacha Deighton dan Xavi Woudstra https://t.co/iCVV0RObAh #TempoBola","tempodotco"
Mon Jun 03 13:12:45 +0000 2024,"Pemain Timnas Ramai-ramai Serbu Medsos Jay Idzes: Selamat Bang Jay https://t.co/GyD1eB45pL","CNNIndonesia"
Mon Jun 03 07:52:27 +0000 2024,"Timnas Indonesia U-20 akan mengawali langkah di Toulon Cup 2024 melawan Ukraina. Berikut jadwal beraksinya. https://t.co/HVe6iRa5qB","detikcom"
Mon Jun 03 08:06:50 +0000 2024,"Komisi X DPR RI Setujui Naturalisasi 2 Calon Pemain Timnas Indonesia Calvin Verdonk dan Jens Raven https://t.co/PPy4vsCAVl","liputan6dotcom"
Sun Jun 02 21:16:05 +0000 2024,"Komentar Shin Tae-yong usai Timnas Indonesia Ditahan Tanzania Sebut 2 Dosa Besar https://t.co/KrUVQA7N2S","officialinews_"
Sun Jun 02 17:15:10 +0000 2024,"Erick Thohir Sindir Elkan Baggott dan Para Pemain Timnas Indonesia https://t.co/nmh13Yhvzi","VIVAbola"
Sun Jun 02 22:18:08 +0000 2024,"PSSI Ultimatum Persib Duel Penuh darah dan Pengakuan Pelatih Tanzania soal Timnas Indonesia https://t.co/7cjPOs9lzA","VIVAbola"
Mon Jun 03 11:41:30 +0000 2024,"@Bolalob 1. Sistm komptisi liga lokal: kureng =&gt",""
Mon Jun 03 02:20:33 +0000 2024,"Pemain Pelapis Timnas Indonesia Tampil Apik di Laga Kontra Tanzania Ketum PSSI Erick Thohir Senang https://t.co/zPm8HDhNfV","okezonenews"
Mon Apr 29 16:04:01 +0000 2024,"LAIN KALI GA USAH FOMO TIMNAS @JeromePolin","The_RedsIndo"
Sun Jun 02 12:45:09 +0000 2024,"Foto: Timnas Indonesia ditahan imbang O-0 oleh Tanzania di Jakarta. #kumparanBOLA #Bola #bigmatch #text https://t.co/uyPld3Q6wF","kumparan"
Sun Jun 02 23:09:05 +0000 2024,"Imbang Lawan Tanzania Shin Tae-yong Optimistis Performa Timnas Indonesia Meningkat saat Hadapi Irak https://t.co/OeGiBK8eeo","okezonenews"
Sun Jun 02 22:42:08 +0000 2024,"Jadwal Siaran Langsung Timnas Indonesia vs Irak di Kualifikasi Piala Dunia 2026 Zona Asia Kamis Ini Live di RCTI! https://t.co/NASmQ7MyRQ","okezonenews"
Mon Jun 03 03:43:10 +0000 2024,"Gara-Gara Ini Pemain Timnas Indonesia Jay Idzes Takkan Didepak Venezia FC Jelang Serie A 2024-2025? https://t.co/gKamos0S8r","okezonenews"
Mon Jun 03 03:15:09 +0000 2024,"Tak Puas dengan Performanya saat Debut di Timnas Indonesia Malik Risaldi: Harus Lebih Maksimal Lagi! https://t.co/YpmGGhrd8n","okezonenews"
Mon Jun 03 01:26:33 +0000 2024,"Anggap Timnas Indonesia Main Bagus saat Hadapi Tanzania Ragnar Oratmangoen: Kami Seharusnya Menang https://t.co/caLF79xhDr","okezonenews"
Mon Jun 03 00:59:10 +0000 2024,"Singgung Elkan Baggott Erik Thohir: Kalau Engga Mau Main Kita Cari Lagi Pemain untuk Timnas Indonesia https://t.co/SNkj9u1ds8","okezonenews"
Mon Jun 03 12:23:30 +0000 2024,"Kondisi rumput Stadion Utama Gelora Bung Karno semakin membaik jelang digunakan timnas Indonesia. Hanya saja memang ada beberapa bagian kecil yang masih belum tumbuh dengan baik. Yuk intip! ï¸ #KitaGaruda https://t.co/Yx2ghyrzPd","BolaSportcom"
Mon Jun 03 08:22:08 +0000 2024,"Profil Calvin Verdonk Calon Pemain Timnas Indonesia Berdarah Aceh https://t.co/Y6tNO8LeUJ","CNNIndonesia"
Mon Jun 03 00:05:09 +0000 2024,"Prediksi Line Up Timnas Indonesia vs Irak di Kualifikasi Piala Dunia 2026 Zona Asia: Pemain Naturalisasi Masih Jadi Andalan https://t.co/4Jhsuotqj3","okezonenews"
Mon Jun 03 10:05:27 +0000 2024,"Timnas Indonesia sudah lama tak memetik kemenangan atas Timnas Irak. Skuad Garuda nyaris tak menaklukkan Lions of Mesopotamia selama 24 tahun. https://t.co/IHDMNF8Fey","detiksport"
Mon Jun 03 05:06:03 +0000 2024,"Kisah Haru Jay Idzes Pemain Timnas Indonesia yang Sukses Gendong Klub Venezia FC Promosi ke Serie A Tepat di Hari Ulang Tahunnya pada 2 Juni 2024 https://t.co/SNUMvAmzMB","okezonenews"
Mon Aug 28 13:17:06 +0000 2023,"Prestasi Timnas Bulu Tangkis Indonesia dalam 5 Bulan Terakhir April Orleans Masters 0 gelar Mei Malaysia Masters 0 gelar Thailand Open 0 gelar Juni Singapore Open 1 gelar (Anthony Ginting) Indonesia Open (0 gelar) Taipei Open 1 gelar (Chico Aura Dwi Wardoyo) Juli ","ainurohman"
Mon Jun 03 01:03:35 +0000 2024,"Timnas Indonesia Ditahan Tanzania 0-0 Erick Thohir Puji Pemain Pelapis https://t.co/aVrvq4fRSk #TempoSport","tempodotco"
Mon Jun 03 10:12:35 +0000 2024,"Media Vietnam Sebut Timnas Indonesia Bakal Dibuat Mati Kutu Timnas Irak Usai Ditahan Tanzania https://t.co/SlOZCML30t","okezonenews"
Mon Jun 03 09:05:38 +0000 2024,"@FaktaSepakbola Woyyy buat anggota DPR yg mempermasalahkan pemain diaspora buat maen di Timnas Indonesia lu gak liat tuhh betapa bangganya mereka mengibarkan bendera merah putih di Eropa sana @DPR_RI @PutraNababan !!!!!","kopex__"
Mon Jun 03 02:50:00 +0000 2024,"Gelandang timnas Indonesia Marselino Ferdinan menekankan tidak terbebani dengan hasil wajib menang melawan Irak pada laga Kualifikasi Piala Dunia 2026 yang akan berlangsung di Stadion Utama Gelora Bung Karno Jakarta Kamis (6/6). https://t.co/vKpme7qyM5","mediaindonesia"
Mon Jun 03 12:00:36 +0000 2024,"Erick Thohir mematok target tinggi kepada Shin Tae-yong untuk melawan Irak dan Filipina. Timnas Indonesia sebenarnya hanya perlu mengamankan satu kemenangan saja untuk melaju ke babak selanjutnya dan lolos otomatis ke Piala Asia 2027. #KitaGaruda https://t.co/CXKaOMV1h8","BolaSportcom"
Mon Jun 03 10:09:36 +0000 2024,"Malik Risaldi menjadi wajah baru di skuad Timnas Indonesia. Ia dipanggil ke Timnas Indonesia usai memperkuat Madura United di final Championship Series BRI Liga 1 20/23/24 https://t.co/GRWFgBMCGE","VIVAcoid"
Mon Jun 03 07:39:34 +0000 2024,"Jelang Timnas Indonesia vs Irak Marselino Tegaskan Skuad Merah Putih Siap https://t.co/cIDyvwTB5U","KompasTV"
Mon Jun 03 10:42:07 +0000 2024,"Timnas Irak Gelar Latihan Khusus Jelang Hadapi Timnas Indonesia Antisipasi Teror SUGBK? https://t.co/LMMS6ZtJj5","okezonenews"
Sun Jun 02 13:45:38 +0000 2024,"Momen ketika nonton Timnas IndonesiaðŸ‡®ðŸ‡© https://t.co/C9ynPNLRs7","bahaspemainbola"
Sun Jun 02 12:54:58 +0000 2024,"Ketua Umum PSSI Erick Thohir berharap Training Match kali Ini membuat Timnas Indonesia dapat bermain lebih prima kompak dan semakin siap menjelang pertandingan Pra Piala Dunia melawan Irak dan Philipina khususnya bagi pemain pemain yang bermain di luar negeri dapat https://t.co/VLqUF5NjUr","RadioElshinta"
Mon Jun 03 04:41:54 +0000 2024,"Setelah ditahan imbang Tanzania #timnasIndonesia langsung mempersiapkan diri menghadapi kualifikasi #PialaDunia2026 zona Asia pada 6 Juni melawan Irak dan 11 Juni melawan Filipina. Pelatih timnas Indonesia #ShinTaeyong berjanji akan memaksimalkan laga kandang melawan Irak. https://t.co/1n8T9PwuI1","Metro_TV"
Mon Jun 03 07:49:07 +0000 2024,"Jadwal Toulon Cup 2024 Grup A dan Grup B: Timnas Indonesia https://t.co/qJV3k0DJAj https://t.co/seC02gJ3ht","Bisniscom"
Mon Jun 03 02:34:26 +0000 2024,"Ini beneran mas @BudiFrastio lagi bahas jersey di KRL udah 3 orang terpantau memberikan laporan pandangan mata ni https://t.co/GnVJcgj3cD","Officialkjti"
Sun Jun 02 13:21:06 +0000 2024,"Hasil imbang tanpa gol kontra Tanzania bukan bencana bagi Timnas Indonesia jelang kontra Irak. https://t.co/1BpHBtJPby #Olahraga #Kompas59","hariankompas"
Sun Jun 02 23:58:43 +0000 2024,"Venezia sukses promosi ke Serie A Italia setelah mengalahkan Cremonese 1-0 di leg kedua final playoff Serie B. Pemain Timnas Indonesia Jay Idzes bermain penuh dalam laga ini. https://t.co/5dHJ1CVdd3","detiksport"
Mon Jun 03 07:45:27 +0000 2024,"Timnas Indonesia U-20 akan mengawali langkah di Toulon Cup 2024 melawan Ukraina. Berikut jadwal beraksinya. https://t.co/ifskV7OK3S","detiksport"
Mon Jun 03 04:01:03 +0000 2024,"Pelatih Tanzania memberikan tanggapannya usai menahan imbang timnas Indonesia pada laga uji coba. Menurutnya skor imbang merupakan hasil yang adil bagi kedua tim. Begini pujiannya untuk timnas Indonesia! ðŸ‡®ðŸ‡©ðŸ‡¹ðŸ‡¿ #KitaGaruda https://t.co/OvFvrmB30y","tribunSUPERBALL"
Mon Jun 03 09:45:06 +0000 2024,"Pemain Liga 1 dan Eks Timnas Indonesia Ribut hingga Keroyok Wasit saat Main Tarkam https://t.co/6VeLcVwCSq","okezonenews"
Sun Jun 02 18:04:34 +0000 2024,"Timnas Indonesia bertemu Tanzania pada laga persahabatan. Pertandingan ini mengundang keriuhan dari warganet yang mendukung permainan skuad Garuda. https://t.co/nBrcy9DN2E","detiksport"
Mon Jun 03 03:50:26 +0000 2024,"Pelatih Tanzania menilai timnas Indonesia bisa mengalahkan Irak di Kualifikasi Piala Dunia 2026. Namun ada masalah yang harus segera diselesaikan oleh Shin Tae-yong. ðŸ‡®ðŸ‡©ðŸ‡¹ðŸ‡¿ #KitaGaruda https://t.co/Zv6AZD5hbF","BolaSportcom"
Mon Jun 03 08:34:53 +0000 2024,"Erick Thohir tak mempermasalahkan kegagalan timnas Indonesia mengalahkan Tanzania pada laga uji coba jelang Kualifikasi Piala Dunia 2026. Para suporter jangan khawatir ya! ðŸ‡®ðŸ‡©ðŸ‡¹ðŸ‡¿ #KitaGaruda https://t.co/MZQzGj4EqX","BolaSportcom"
Mon Jun 03 02:23:58 +0000 2024,"Menurut Justin Hubner kualitas rumput di Stadion Madya tak terlalu bagus sehingga pertandingannya pun sulit. Duel timnas Indonesia vs Tanzania berakhir dengan skor kacamata. ðŸ‡®ðŸ‡©ðŸ‡¹ðŸ‡¿ #KitaGaruda https://t.co/xfMLqMelUI","BolaSportcom"
Sun Jun 02 17:35:36 +0000 2024,"Hasil Timnas Indonesia vs Tanzania jadi modal lawan Irak dan Filipina https://t.co/8h9S6BhcDc","antaranews"
Mon Jun 03 04:27:10 +0000 2024,"Bank Mandiri membuka penjualan tiket pertandingan Timnas Indonesia melawan Timnas Irak pada Kamis (6/6/2024) dan Filipina pada Selasa (11/6/2024). https://t.co/6wYQvpb9PY","kompascom"
Mon Jun 03 01:20:34 +0000 2024,"Shin Tae-yong Nilai Malik Risaldi Pemain yang Diperlukan di Timnas Indonesia https://t.co/2QYyEjVyET #TempoBola","tempodotco"
Mon Jun 03 09:26:52 +0000 2024,"@InfosuporterID Goblok. Ga paham bola ngomongin bola. Bahkan dungunya lagi ga paham apa itu warga negara Indonesia dan timnas Indonesia. Kalo mau mikir simplenya timnas itu yg main warga negara Indonesia. Pemain Naturalisasi itu WNI jg. Berhak tampil ga p","YdhAdsmr"
Mon Jun 03 09:17:07 +0000 2024,"Misi Calvin Verdonk di Timnas Indonesia: Jadi Role Model untuk Pemain Muda https://t.co/uc4CCxUwW1","Bolanet"
Sun Jun 02 20:32:33 +0000 2024,"Keras! Ini Pesan Erik Thohir Untuk Baggott &amp",""
Sun Jun 02 15:18:18 +0000 2024,"Hasil Laga Uji Coba: Timnas Indonesia Ditahan Imbang Tanpa Gol Lawan Tanzania https://t.co/ZA0UlGUtmC https://t.co/nrlJOyI5gF","soloposdotcom"
Sun Jun 02 15:18:07 +0000 2024,"Timnas Indonesia Vs Tanzania Imbang Tanpa Gol STY Lakukan Eksperimen https://t.co/neGmsscldI https://t.co/sGPyt94hXP","soloposdotcom"
Mon Jun 03 01:55:27 +0000 2024,"4 PR STY Usai Timnas Indonesia Imbang Lawan Tanzania Timnas bermain imbang 0-0 melawan Tanzania dalam laga training match di Stadion Madya GBK Jakarta Pusat. Ada hal positif dan yang harus diperbaiki STY. Kita mulai apa saja PR STY #TheFootballicious #TimnasIndonesia https://t.co/rEHHhGwuiY","footballicious"
